0 0 0
20000 10006.9 -5.70653e-11
40000 14441.7 -4.69519e-05
60000 18158.1 -0.00417932
80000 21561 -0.026467
100000 24779.3 -0.0594602
120000 27871.5 -0.0847773
140000 30872.6 -0.0987126
160000 33806.2 -0.105259
180000 36686.1 -0.108137
200000 39521.8 -0.109375
220000 42320.6 -0.109906
240000 45088.6 -0.110133
260000 47831.2 -0.110227
280000 50551.2 -0.110262
300000 53249.6 -0.110267
320000 55926.9 -0.110256
340000 58583.9 -0.110233
360000 61220.9 -0.110198
380000 63838.8 -0.110153
400000 66438 -0.110098
420000 69019.4 -0.110031
440000 71583.5 -0.109953
460000 74131.1 -0.109865
480000 76662.8 -0.109768
500000 79179.2 -0.109661
520000 81680.9 -0.109546
540000 84168.4 -0.109423
560000 86642.5 -0.109294
580000 89103.5 -0.109159
600000 91552 -0.109019
620000 93988.6 -0.108837
640000 96414.1 -0.10819
660000 98829.5 -0.105721
680000 101236 -0.0996942
700000 103633 -0.0889493
720000 106024 -0.0732908
740000 108406 -0.0533172
760000 110780 -0.0299672
780000 113141 -0.00422977
800000 115487 0.0229961
820000 117813 0.0509985
840000 120114 0.0791952
860000 122386 0.107042
880000 124625 0.133991
900000 126828 0.159514
920000 128993 0.183212
940000 131118 0.204867
960000 133203 0.224425
980000 135246 0.241951
